word,first_decade,last_decade,stable_neighbors,new_neighbors,lost_neighbors,n_stable,n_new,n_lost
coffee,1800s,1910s,"ambrosia, annd, apricots, arrack, bananas, beakers, biscuits, bitters, blancmange, blubber, brandy, brimstone, caddies, camomile, cannisters, caraway, chango, cliches, cochineal, cocoa, cocoanut, cocos, codfish, cofee, coff, coffe, coffees, coffer, coif, cokes, cooked, cookies, cranberries, creams, currants, custard, dainties, decanter, dessert, dollop, drainer, drinkers, flasks, garlic, gingerbread, gooseberries, grapes, homemade, lemonade, lentils, linge, liqueur, liqueurs, liquorice, luncheon, molasses, padding, pastries, peppers, platters, prunes, puddings, quaff, ragout, saltpetre, sassafras, saucer, savoury, sherbet, sipping, snack, soup, spices, spirituous, spoonful, strainer, suga, sugar, sugars, sugary, supped, sweetmeats, tankard, tea, tobacco, tobaccos, toffee, treacle, turmeric, wafers, walnuts, whisky, wine","absinthe, acetate, acetic, acetone, acrid, adulterating, aerated, aftef, aften, akes, albumin, alcoholic, alfalfa, alfresco, alkaloid, allspice, ambergris, ammonium, anas, anchovy, anish, anyways, appetising, appetizing, areally, aromas, aromatic, arrowroot, arsenio, aspic, aspirin, ator, automate, autumns, baccy, banana, bannocks, bauble, beaker, bechamel, bedtime, beef, beefs, beefsteak, beer, belladonna, benzoic, benzoin, beore, bergamot, bespoken, beverage, beverages, bicarbonate, bilges, bilking, billies, biscuit, bismuth, blackcurrant, blackens, blancmanges, blane, blender, boffin, boiled, bonbons, botanic, bottling, bouillon, breads, breakf, breakfast, breakfasted, breakfasts, breaki, brewed, brews, brilliantine, brisket, broiled, broths, bucketful, buckwheat, buffets, bun, buns, burdock, burgundy, burlier, butin, buttermilk, butterscotch, caddy, cadge, cafes, caffeine, cak, cake, cakes, calcined, calomel, camphorated, candelabra, candies, candy, canister, capsicum, caramels, carbohydrate, carbonated, carburettors, carioca, carlsbad, cascara, casein, casserole, casseroles, castile, catsup, caviare, cayenne, cereals, chalky, champagne, chans, charcoal, checkmate, chees, cheese, cheesecakes, chemically, cheon, chianti, chicory, chilies, chillies, chinked, chipper, chittering, chlorate, choco, chocolat, chocolates, chops, christmassy, chunks, churns, chutney, cig, cirie, citric, claret, clarify, cleansers, cleen, clothesline, clucks, coaxed, cocktails, coco, coconut, collation, collator, combos, compo, compote, concoctions, concocts, condiments, confections, conners, consomme, consume, containers, coolers, copier, copra, coriander, cornflour, cosies, cosmetics, cottonseed, cowslip, cranberry, creamed, creaminess, crimping, crisper, croquette, croquettes, croutons, cruet, cruets, crumb, crumpets, crushers, crusts, crystallized, cubes, cuffing, cultures, cups, curdle, curdled, curdles, curds, currant, curries, cutlets, dandelion, daydream, decoction, deigned, dejeuner, delicacies, delicious, deliciousness, deltoids, deodorizer, depressant, desh, desiccated, digestible, digests, dilute, diluted, diner, diners, dinne, dinner, disgorging, disgustingly, dishcloth, dishes, disinter, disrobed, disrobing, dissolving, distilled, distiller, distillery, dmy, doce, doctored, dorne, douche, douching, doughnuts, doughy, drink, drinkable, drinker, drinkin, drinking, drinks, drippings, drownded, dumpling, dumplings, eaking, earwigs, eatable, eatables, eaten, eating, ecumenical, edibles, effervescent, eggless, eggshell, eggshells, elderberry, electroplated, emollients, encash, entrees, epicure, epicurean, eschews, esse, essence, etain, eucalyptus, evaporate, everytime, exemple, fermented, firelighters, firkin, fizz, fizzed, flagon, flagons, flask, flavor, flavored, flavors, flavour, flavoured, flavouring, flavourings, flavours, flipper, fluidity, forcemeat, formaldehyde, formalin, fragrant, freemans, freezer, freezers, freshly, freshmen, fritters, frizzled, froggie, frosting, frothed, frothy, fruit, fruitarian, fuddle, fumigate, fumigator, fung, gallantries, gardenias, gargantuan, gargles, garnering, garnished, garnishing, gassy, gaudier, gelatin, gherkin, gibber, giblet, giblets, ginger, gingered, gits, gived, glares, glassful, glosses, glucose, glues, gluttonous, gluttons, gobbled, gobbling, goblets, godd, goingto, goodies, goofs, goog, gooks, gooseberry, gorgonzola, gourmand, grabber, granulated, granules, griddle, grilled, grilling, gripper, gruel, guarana, gulp, gulped, gulping, gulps, haggis, hala, handily, handless, haricot, haricots, harlots, hash, heftier, helpings, hemlock, hempseed, henbane, henne, hexane, hilling, hogshead, homecooked, homegrown, horlicks, horseradish, hotpot, hubbies, hulks, hunk, hybrid, hydrochloric, hypo, icecream, ijust, imbibing, immerse, immersing, immoderate, inari, incan, indigestible, inelegant, infuser, infusion, infusions, inhaler, insipid, insubstantial, intoxicant, irwins, isinglass, ityour, jacobins, jam, jani, jellies, jibs, jug, jugs, juicy, jujubes, juke, julep, justs, kach, kedgeree, kernels, kerosene, ketchup, kettle, kipper, kirsch, knifes, knockers, komo, lachrymose, lactic, lanolin, latently, lathering, leavings, leftovers, lemonades, libations, licorice, likable, liquefied, liquids, liquors, lithium, lobster, loganberry, lollipops, lorget, lozenges, lucca, lunch, lunches, luscious, lysol, macaroon, macaroons, mache, magnifier, mallets, mangoes, manto, maraschino, margarine, marjoram, markl, marmalade, marmite, marshmallow, mashed, masticated, masticating, mayonnaise, meal, mealie, meatless, meerschaum, meringue, methyl, mincemeat, mincer, missus, mocker, modifies, moke, mollusk, morsel, morsels, mousetrap, mouthful, mouthfuls, movin, mucilage, muckle, mucks, muffing, muffins, mugs, mulberries, munched, munching, muscatel, musky, mussel, mustard, mustards, myrrh, nala, naphthalene, napkins, nastier, nibs, nightcap, nitric, nitro, nixing, noing, nonalcoholic, nougat, nourishing, nuggets, numinous, oatmeal, omelette, omelettes, optimus, orangeade, orhe, outsides, outter, overbearingly, overheat, overr, overweight, oysters, pagodas, palatable, pancakes, pandas, paprika, parching, parmesan, partake, partaken, partaking, partook, pastas, pastes, pasteurised, pastille, peanut, peanuts, pedalo, pedes, peelings, peppercorns, peppermint, peppermints, percolator, permanganate, pestle, pewter, phosphorous, piccalilli, pice, pickled, pickling, piecrust, pies, pineapple, pineapples, pint, pipeful, pipo, pippins, pistachio, pitchers, plasticine, plateful, platter, plebian, poached, polenta, pomegranates, porcine, porridge, potatoe, pots, powdering, pple, prattles, prenatal, printable, prizing, proscription, prussic, pud, pudding, pulpy, pumpkin, pumpkins, purloin, quaffed, quaffing, quan, quantify, quantum, quench, quencher, quenelles, quicklime, raisin, ranched, rarebit, rashers, raspberries, rasps, ravenously, raviolis, rawhide, recherche, refresher, refreshment, refrigerated, regaled, reheated, reinforces, relish, relishes, relishing, remotes, repast, retesting, rewed, risotto, rissoles, ritter, rlly, roasted, roly, roop, rooty, rosewater, runneth, rusher, rusts, saccharin, saccharine, sachet, sacramental, sago, sags, sahib, saiy, salad, salads, samovar, sampled, sandwich, sandwiches, sappy, sardine, sardines, saucepans, saucerful, saucers, sauces, sauer, sauerkraut, sausage, sausages, savouries, scary, schnapps, scoops, scrubber, scrubs, scullions, seasoning, seasonings, seline, seltzer, semble, semolina, senna, serval, server, servers, shalom, shellac, sherry, shies, shortbread, shortcake, shouldl, shredded, shredder, shredding, shyer, sickroom, sidled, silage, simmered, singsong, siphon, sipped, sips, sirloin, skittles, skive, slicing, smacking, smartened, smoked, smokes, snacks, snaked, snaring, sneezed, sniff, snuff, snuffing, socio, sodium, soggy, soirees, souffle, souffles, soups, soupy, soused, spacer, spaghetti, specters, spiced, spill, spilled, spilling, spilt, spites, spoonfuls, spooning, spotter, sprague, sprayed, spuds, starches, starchy, stashed, steaks, stepladder, stepper, sterilised, sterilized, stewed, stewing, stews, stimulant, stimulants, stinkers, stodgy, stoppers, strawberries, succulent, suds, sugared, sulphuric, sultana, sumptuous, supper, supping, sute, sutter, swagger, swallower, sware, swatter, sweetbreads, sweetcakes, sweetened, sweetener, sweetening, sweetmeat, sweets, syphon, syrupy, tabbies, tabi, tablespoon, tablespoons, tannic, tansy, tantalus, tapioca, tarnishing, tarragon, tartlets, tartness, tarts, tasted, tasters, tastier, tasting, tasty, teacup, teacups, teakettle, teapot, teapots, tearooms, teas, teaspoon, teaspoons, teatime, teds, telecom, temptingly, thenew, thermos, thickens, thimbleful, thinc, tinned, titbits, tlose, toasted, toboggan, toddy, toke, toothbrush, toothpick, tora, toya, trashed, trawls, tray, truffles, tryina, tumblers, tureen, turnovers, turps, tweaks, ueo, uglier, unadulterated, uncooked, uncorked, underdone, unleavened, unripe, unsalted, unsweetened, untasted, urns, utensil, valentines, valerian, vanilla, vater, vegetarian, venison, vermicelli, victuals, vinegar, vodka, waah, waffle, washings, wassail, watercress, wheaten, whelks, wheres, whetting, whiff, whiffs, whiskey, whisking, whisks, wholemeal, whopped, wihout, wineglass, wineglasses, wintergreen, xie, yesl, yill, ysu","agar, agnate, aider, alam, alameda, alati, albany, alby, alky, aller, alley, allons, almonds, ambles, amici, amina, anaemic, andon, anemone, ange, annetta, anteroom, apples, appraised, appraisers, aquarium, arcade, arent, areou, arert, argot, armories, arns, artichoke, artis, arund, arvin, ashman, asli, assorted, astatine, atomized, audie, augusto, aurors, austral, avalon, avoirdupois, awar, bacl, bagging, bagi, bake, bakehouse, bale, bales, balking, balletic, bandy, bants, baok, baptist, barbels, barbs, bark, barricades, baster, beavers, beckon, beeswax, befoe, bethel, beuse, bibs, bides, biggins, bigs, billingsgate, bimini, bindle, binge, birches, blabber, blacksmiths, blander, blimps, blouse, boaters, bode, bonbon, bonded, boodle, booked, booky, boost, booted, bootie, boozes, borax, bord, botches, botter, botton, boule, boules, bounder, boundto, bowstring, boyar, brackets, brags, braw, braziers, brimmed, briskets, brogues, bronzed, broody, brooked, buat, bub, buble, buckets, buddies, buffalo, bugling, buick, buildinga, bulkhead, bulking, bulldogs, bundles, bundy, buono, butlers, butto, buttock, buty, butyric, buu, cabling, cactus, caffee, caging, calcining, caliban, callahan, camila, camo, canard, candlewick, canisters, capone, capstan, captions, cardamom, cargos, carlton, carnations, carotid, cashew, castaway, castors, catacomb, cauldrons, cellar, chaffing, chafing, champaign, chancy, chane, chang, change, chante, chaotic, chappie, chatting, chaw, cheesemongers, cherries, chewier, chickens, chinaman, chipped, chirped, chocolate, chop, chump, cinna, cinnamon, citron, clammed, clansman, clapton, clase, clearances, climbers, clipper, clouts, cloves, cloyed, clunge, clutched, coalmine, coalmines, cobalt, cocaine, cockles, cof, coffeehouse, coffeehouses, coffeepot, coffi, cogg, cohere, colden, collet, collie, comittee, concepcion, confectionary, confectionery, conservatories, conserves, consignment, corker, corks, cornball, cornered, corolla, correc, cortex, cotch, couplings, cova, cowgirl, crabtree, craning, crockery, crois, crom, cropper, crowley, crumbs, curtails, curtsied, custom, customer, cutaway, cymbal, dady, deak, debug, deducts, deen, dementia, deon, diapered, diapers, diddled, digo, distaff, distilling, docto, documented, dodged, dodges, dogwood, dolls, dolphins, doorkeeper, douses, dousing, dovecote, doves, dragger, drakes, drang, drays, dredging, drifter, driller, drin, drom, drugs, drying, dubs, duffel, duffer, dugan, dulce, dulcis, dulling, dwe, dweller, ebout, ecce, egging, ehen, elaine, eleanore, elephants, elevens, ellery, encoder, enforceable, entree, erosive, essences, ethanol, export, exporting, faked, falters, fana, fascia, fating, faucets, fgure, findings, firel, fireplace, firewood, fishmonger, fishmongers, flagstone, flam, flatiron, fleshly, flimflam, flukes, foods, frays, freda, freemason, freeport, frida, frisks, fruiting, fugue, fuser, gallops, galls, ganes, gangway, gangways, ganz, gateau, gatehouse, gateway, gatherings, gatlin, gauged, gault, georgetown, georgette, getaway, gilles, gils, ginseng, girder, girding, giveaway, glob, global, gluten, glutted, golds, goldsmiths, gongs, gooding, gorging, gouge, grader, granaries, grasshopper, greenhouses, grilles, grinds, groceries, grocery, grooves, growths, gruff, gruyere, gulden, gune, gunpowder, gush, gute, haber, haberdashers, haig, hairnet, halfway, hamburger, hamper, hampers, handlers, hange, harbors, hardware, harking, hasbro, hatchet, hauk, haute, hayloft, headings, headwind, healers, hearses, hehe, hella, hereand, heute, hideout, hightail, hilda, hinge, hipped, hipper, hitchers, hobs, hockey, hoene, holster, homo, honk, hoofed, hoofer, hoofs, hook, hoose, horseshoes, horsy, hotel, hotels, hothouse, hothouses, hottie, hous, housed, housei, housemen, hoved, huang, hugest, huntress, hustlers, icehouse, ignites, incognita, indigo, inger, ingots, ingrate, inklings, inport, installs, insurence, investments, invoice, iwent, jags, jardin, jawed, jeffries, jesuit, jitter, johansen, jondon, juniper, karin, karol, keener, kettledrums, kian, kidding, kiken, kiosk, kissers, kore, krauts, kudos, labelle, laden, ladon, lags, lamming, lamprey, landry, landsat, lange, lanka, laotian, lapdog, latching, laurance, layaway, lechers, leep, legume, lighthouse, linseed, lipase, litigant, llook, loaders, loadings, loafing, lobbed, lockup, logbook, looki, loons, loretto, loupe, lousing, lugar, lumbar, lunk, macerate, machetes, madder, magnets, magpie, mailings, mailroom, mamboed, mangler, manson, mantilla, manuals, marinate, markers, mashing, masques, massagers, masthead, mavens, maxx, memoriam, mentors, mesmer, midges, midget, mids, minke, monticello, mousses, muffling, mummies, munn, nanking, nantucket, neese, nestling, nicaragua, nigger, nightcaps, nippers, noggin, noor, normals, novitiate, nutmeg, nuts, nux, octagon, offshore, ofwater, ohange, olives, olley, oneon, oom, oposite, orangery, oranges, otro, outa, outfield, outhouse, outl, overage, overthe, ovulate, owlets, packhorse, pagers, paladin, papen, parboiled, parcell, parked, parle, parquet, partway, pepper, perkiest, petunia, piazza, piazzas, piccolo, picketed, pidge, pidgin, pieceof, pierces, pigged, piggery, pilchards, pilfer, pimento, pinup, pips, pisto, planer, plantains, plastering, plazas, plentyof, plumbing, plumbs, poach, pocky, pollinate, pomegranate, poner, poplars, porc, portcullis, potash, pothole, pratfall, premiers, prideful, prion, probated, propertied, puked, pukka, pullers, pumice, purim, purloined, pussies, quaid, quays, quayside, quicksilver, quieter, quintals, raffle, rainbow, raine, raisins, rammer, rampant, ransoms, raspberry, ratings, ravers, raves, readmission, reborn, recopied, redline, redraft, refiners, repacked, resolving, resonate, restarted, restaurateurs, restyle, retails, revalue, rhode, rhubarb, ribbing, rickey, rifkin, ripp, rittenhouse, roadside, roasters, roasting, robins, robots, rollins, ronin, rooked, roosts, rosemary, rosin, rousted, rowling, runway, sagar, sailcloth, salesmen, sama, sarsaparilla, sashimi, satyr, satyrs, saucier, saudi, scabies, scaler, schuler, sconce, scotts, scraped, scrapings, scuff, seabees, seeps, seething, seger, sextant, shaker, shantung, shavings, sheaths, shephard, shepherdess, shipbuilding, shipments, shippers, showman, shrub, sicks, sioux, sleepy, smelting, smolder, smuggle, smuggled, sniffed, sniffs, snooty, snuffs, soes, soldat, soldering, someone, soong, sophisticated, sorting, spice, spiritu, sponge, sponging, spoons, spouting, sprits, squarer, squash, squats, squaw, stacker, stacking, stange, stanton, stanwood, staples, stapling, starch, staved, steet, stefan, sticky, stilts, stinson, stoker, storehouse, storehouses, storeroom, straying, strolled, strugglers, stuffy, sublimate, suna, sundries, supervisor, swanky, sweepings, sweeties, sweeting, swilling, swin, sycamore, synch, syrups, tabasco, tacs, tailwind, tamarind, tamarinds, tammy, tange, tankers, tannery, tarpaulins, tash, tattooer, taverns, tesoro, tetsuo, thatch, thatched, thayer, theaters, thehouse, thermometers, thongs, thror, thrower, ticketed, timepiece, timur, toadies, toasting, tobacconist, tomboy, tomcats, tortoise, townhouse, trays, trelawney, tricksy, triumvirate, troughs, trucked, turbots, turkeys, turpentine, turtle, tuttle, twister, tyson, ullage, undoable, uninhabited, unlocking, unpacked, unread, unscrewed, unspent, untangled, upholster, upir, vay, veggie, vende, villan, vincit, vineyard, vintners, vvay, wails, waistline, waiter, waiters, waivers, wam, warehoused, warehouses, warehousing, warmers, warps, washers, washhouse, wastage, watergate, waterlogged, waterworks, wavelet, wayi, wegener, wheaton, whenthe, whey, whinny, whire, windage, woodsy, wool, workbook, workshop, workshops, wwe, xchange, yah, yanks, yapping, yaru, yone, yummy, zack, zink, zoon, zum",93,907,907
