word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
coffee,1840,0,1391,10,4.9184,True,"the express, tuesday. evening, january 2, 1849. ennead brie baring considsrably ilinhed their emu. tont for coffee, the elhalst sposaletive feeling whisk existed 'in november has bens anniderably incr"
coffee,1840,0,1391,17,5.0447,True,"coffee the following indisputable data respecting this important branch of our imports are items worthy of univeral attention. viz., the improved qualities ..."
coffee,1840,0,1391,18,5.0544,True,"coffee the following indisputable data respecting this important branch of our imports are items worthy of univeral attention, viz., the improved qualities ..."
coffee,1840,0,1391,23,5.072,True,"... 19. there has been a total suspension of demand for sugar, and there are not any sales worthy of notice to report. the demand for british plantation coffee is entirely sus"
coffee,1840,0,1391,27,5.0847,True,"in coffee little has been done. we have received 300 tierces by the emilie, from st. jago part has been so'd by public sale, from 133 to 140 159 sacs from b,hi..."
coffee,1840,0,1391,28,5.0879,True,"tea and coffee establishment, !jo. 81, lond,)n-road. james cooper. (late of 34, ranelagh-street,) and at present conducting a wholesale tea business, no. 7, temple-..."
coffee,1840,0,1391,43,5.1737,True,"mixed with mocha was taken in at 655, and good ass greenish mocha at 75s per cwt. the stock of west india coffee at this port is 147 casks less, but of barrels and bags 3,143 more than last year at th"
coffee,1840,0,1391,55,5.2062,True,"tea and coffee establishment, no. 81, lond in-road. james cooper. (late of 34, ranelagii-street,) and at present conducting a who • e tea business, no. 7, temple-. ..."
coffee,1840,0,1391,75,5.2597,True,"coffees. 'the following are the characteristics java.—an excellent coffee, some of it fine, being full anti mellow 'flo increasing supply from this island i..."
coffee,1840,0,1391,76,5.262,True,"coffee the following indisputable data respecting this important branch of our imports are items worthy of univeral attention, viz., the improved qualities ..."
coffee,1840,0,1391,79,5.2741,True,"... markets, april 12. in the co'ronlirl 'markets there was no perceptible alteration at their opening on wednesday, all articles, with the exception of coffee, maintaining their previous "
coffee,1840,0,1391,88,5.2963,True,"...ing. sugar.—the nest india market has been -very q7.ffet to-day, and only 320 hhds have been disposed of. no sales of mauritius or bengal took pls.,. coffee—the sale"
coffee,1840,0,1391,91,5.2999,True,"coffee this article, from its great reduction in price and duly, being now placed within the reach of all classes, has come into extensive use, and, from th..."
coffee,1840,0,1391,93,5.3021,True,"coffee this article, co ;dm !nib' y adapted for a winter !miasma, still remains very low in price; in fact, lower than at any former period. the importation..."
coffee,1840,0,1391,95,5.3118,True,"coffee the following indisputable data respecting this important branch of our imports are items worthy of univeral attention. viz., the improved qualities ..."
coffee,1840,0,1391,104,5.3502,True,"evening edition. coffee.—the cessation in the demand for tea has caused the trade to be less desirous to purchase west india coffee this week, besides it has lessened the co..."
coffee,1840,0,1391,106,5.3633,True,"sun cofree.—to-day there was a fair business transacted in ceylon coffee by private treaty, 175 bags were offered at auction. with mocha the market was much better sup- plied, 473 bales and 63 half ba"
coffee,1840,0,1391,111,5.3796,True,"...ere sold at tea for brown, aid tlis ad to 77s per c.d. for standard lumps. bonded crushed sugar ie with difficulty to be purchased under 26s per cwt. coffee.—lmporters of west indi"
coffee,1840,0,1391,117,5.3886,True,"coffees. 'the following are the characteristics java.—an excellent coffee, some of it fine, being full anti mellow 'flo increasing supply from this island i..."
coffee,1840,0,1391,118,5.3999,True,"lo• .f .... l• ...01.1... d °... ii.. 1 51 9 e r o e n t • coffee.-this afternoon there was not much desire at half-past eleven, and dec. 9, at eleven, at the court prices of shares vbirb xbitton evin"
coffee,1840,0,1391,127,5.4147,True,"london, monday evening, december 3, 1819. coffee.-chicory. a deputation from the commercial association of manchester, consisting of messrs. atherton, de cas- tro, robert smith, &c., waited on the c..."
coffee,1840,0,1391,132,5.4331,True,"coffees. in consequence of the very infer or kinds of coffee usually sold, the consumption of this article in scotland has hitherto been very trifling as co..."
coffee,1840,0,1391,133,5.4336,True,"duty on colonial coffee from 6d. to 4d. per lb. will the con- sumers reap anybenefit from that? not in the least. the revenue will, doubtless, suffer to the extent of one-th..."
coffee,1840,0,1391,149,5.4791,True,"...d. small-leaf gunpowder 4 8 fine gunpowder, small even leaf 6 0 finest gunpowder import- ed into the kingdom, close (waled pearly leaf peculiar kind. coffee. true lapsang "
coffee,1840,0,1391,155,5.5004,True,"coffee-chicory. a deputation from the commercial association of ,ianchester, consisting of a.lesf,rs. atherton, de cas tro, robert smith, &c., waited on the..."
coffee,1840,0,1391,172,5.5264,True,"...wt. none of any sort has been offered at auction si our last. the deliveries are yet exceeding those of last year, and ceylon is the cheapest sort of coffee adapted for home consumption. tea.— ther"
coffee,1840,0,1391,174,5.5305,True,"duty on colonial coffee from 6d. to 4d. per lb. will the con- sumers reap anybenefit from that? not in the least. the revenue will, doubtless, suffer to the extent of one-th..."
coffee,1840,0,1391,195,5.5786,True,"...he sun, london, saturday evening, max 16, 1846. year there were only 24,000 tons imported into england, whereas in the latter there were 62,000 tons. coffee exhibited the same results. the price of c"
coffee,1840,0,1391,209,5.6101,True,"this afternoon coffee was in limited request only by the home-trade 1,469 bags, -east- india,- and 43-bags dutch company's java were offered at auction the tormer nearly a..."
coffee,1840,0,1391,214,5.6189,True,coffee. the following items from ceylon relative to planting prospects are of some use in forming an estimate of the probable supply of coffee from that qua...
coffee,1840,0,1391,218,5.6304,True,"...o•.-.- the public sales to-day consist of 160 hhda. barbadoes, 4,000 bags mauritius and bengal sugar 100 casks jamaica sad 600 bars plantation ceylon coffee 2."
coffee,1840,0,1391,219,5.6332,True,"the sun, london, monday coffee.-this afternoon at public sale 1,431 bags of ceylon coffee were offered, and all sold upon fully-former terms-good 67s 6d, good middling 57s to 585, ..."
coffee,1840,0,1391,222,5.6375,True,"tea and coffee establishment, !jo. 81, lond,)n-road. james cooper. (late of 34, ranelagh-street,) and at present conducting a wholesale tea business, no. 7, temple-..."
coffee,1840,0,1391,240,5.671,True,"velvet hats. coffee ground by steam power, at the tea establishment, no. 2, bold-street. we deem it incumbent on ourselves to address our customers and the inhabitants o..."
coffee,1840,0,1391,243,5.6776,True,"coffee ground by steam power, at the tea establishment, no. 2, bold-street. \ate deem it incumbent on ourselves to address our customers and the inhabitants..."
coffee,1840,0,1391,253,5.6991,True,"morning s pli3ivcaatseklys 17105bsatgosisfolds hare ,7,essbeteonbpsasigadffo7sfioleeorpilarl4ent jamaica. appery this afternoon the coffee market presented a firm p' ante the d, mand was good for all "
coffee,1840,0,1391,256,5.7227,True,"coffee reduced 2d. per pound hollis, walford, and company's. government have this day carried into operation their plan of a reduction of twopence per pound..."
coffee,1840,0,1391,267,5.7541,True,"tea and coffee establishment, !jo. 81, lond,)n-road. james cooper. (late of 34, ranelagh-street,) and at present conducting a wholesale tea business, no. 7, temple-..."
coffee,1840,0,1391,271,5.7603,True,"...or two are no higher; the advance is 3s. a 4s. from the lowest point, two months ago nail, and in of tea are firm, but there is not no change here in coffee sinc"
coffee,1840,0,1391,272,5.7626,True,"tile sun, london, friday evening, may 23, 1645. bags manilla went at 23s to 23s 6d per cwt, without certi- ficate. coffee.—there has been a better demand for british plantation. jamaica mid coloury ha"
coffee,1840,0,1391,273,5.7641,True,"ai i.rcha s""r va company, 87. great george-street. improveat ent in tei mi,thw) of • roasting coffee. the excellency of coffee depends in a great measure i on the skill and attention exercised in roas"
coffee,1840,0,1391,275,5.7676,True,"55s for gool and fine white, and pernambuco sold at 46, to 49,, 6d fir ;:00l an,l fine white. coffee.— i a. firmer market; jan:l4o has been in goo i surlily, and fine qualities have had • ready at ful"
coffee,1840,0,1391,280,5.7891,True,coffee. the following items from ceylon relative to planting prospects are of some use in forming an estimate of the probable supply of coffee from that qua...
coffee,1840,0,1391,281,5.7899,True,"coffee reduced 2d. per pound hollis, walford, and company's. gov er nni ent have this day carried into operation their plan of a reduction of twopence per p..."
coffee,1840,0,1391,286,5.8004,True,"...es, and the private business was very limited. the sales in west india sugar did not reach 1(10 hhds. and tres., and easier prices were accepted. for coffee there"
coffee,1840,0,1391,289,5.8074,True,"coffee reduced 2d. per pound at hollis, walford, and company's. govern ni ent have this day carried into operation their plan of a reduction of twopence per..."
coffee,1840,0,1391,291,5.8123,True,"coffee reduced 2d. per pound at hollis, walford, and company's. govern ni ent have this day carried into operation their plan of a reduction of twopence per..."
coffee,1840,0,1391,292,5.8127,True,jamaica. a general cry has been raised for the reduction of duties on sugar and coffee in great britain. com- plaints are made of the irregularity of the mails.
coffee,1840,0,1391,293,5.8136,True,"purchase coffee of all clean descriptions.; but of west india the supply ,at market wai far from adequate for the demand. the public sales were well attend id, they ..."
coffee,1840,0,1391,298,5.8174,True,"coffees. in consequence of the very inferior kinds of coffee vinially sold, the consumption of this artmle ill scotland has hitherto been very trifling as c..."
coffee,1840,0,1391,304,5.8253,True,"london the sun, london, friday evening, may 23, 1645. bags manilla went at 238 to 23s 6d per ewt, without certi- ficate. coffee.—there has been a better demand for british plantation. jamaica mid colo"
coffee,1840,0,1391,306,5.8274,True,"• ~bront tit • articles a coffee which it now mocha three years' old, at old, rich awl mei,- thir age adad honses keep coeur. ana far corner of the areade, glasgow. glasgow, oct.. 18..."
coffee,1840,0,1391,307,5.828,True,"tea. an.d coffee. import dtifies—coffre. to the editor of the suzy. sir,—i take the liberty of enclosing a statement respecting the increased consumption of coffee fo..."
coffee,1840,0,1391,309,5.8341,True,"london commercial report wednesday evening.—the public sales to-day were not of importance, and as respects sugar and coffee there was still s heaviness in prices. the tea market was firmer all day fo"
coffee,1840,0,1391,312,5.8424,True,"coffee reduced 2d. per pound hollis, walford, and company's. government have this day carried into operation their plan of a reduction of twopence per pound..."
coffee,1840,0,1391,315,5.8465,True,"merchants' pea company, 87, great george-street. improvement in the i,thod of roasting coffee. rrhe excellency of coffee depends in a great measure on the skill and attention exercised in roasting it."
coffee,1840,0,1391,317,5.8588,True,"duty on colonial coffee from 6d. to 4d. per lb. will the con- sumers reap anybenefit from that? not in the least. the revenue will, doubtless, suffer to the extent of one-th..."
coffee,1840,0,1391,319,5.8606,True,"...nstey wished to put a question to the right hon. gentleman the chancellor of the exchequer, with regard to the use of vegetable substances instead of coffee, by the poorer classes, in co"
coffee,1840,0,1391,323,5.8762,True,"coffee reduced 2d. per pound hollis, walford, and company's. gov er nni ent have this day carried into operation their plan of a reduction of twopence per p..."
coffee,1840,0,1391,326,5.8809,True,"...nstey wished to put a question to the right hon. gentleman the chancellor of the exchequer, with regard to the use of vegetable substances instead of coffee, by the poorer classes, in co"
coffee,1840,0,1391,329,5.8899,True,"obliged to leave their plantations and fly to the hills. all the coffee plantations in this valley are under water, and the cocoa is gathered by means of canoes. the planters are very unfortunate with"
coffee,1840,0,1391,336,5.8982,True,"ceylon coffee fine plantation ceylon and java • • costa rica, of superior quality very fine la guayra cuba of very choice quality.. also, mocha, the very finest im..."
coffee,1840,0,1391,342,5.9106,True,"coffees. 'the following are the characteristics java.—an excellent coffee, some of it fine, being full anti mellow 'flo increasing supply from this island i..."
coffee,1840,0,1391,345,5.917,True,"important to coffee dealers. in consequence of the trustees of the albert dock ware- houses having recently resolved to raise the delivery dues on the article of coffee,..."
coffee,1840,0,1391,348,5.9214,True,"tea. an.d coffee. import dtifies—coffre. to the editor of the suzy. sir,—i take the liberty of enclosing a statement respecting the increased consumption of coffee fo..."
coffee,1840,0,1391,364,5.9674,True,"merchants' pea company, 87, great george-street. improvement in the i,thod of roasting coffee. rrhe excellency of coffee depends in a great measure on the skill and attention exercised in roasting it."
coffee,1840,0,1391,367,5.9751,True,"important to coffee dealers. in consequence of the trustees of the albert dock ware- houses having recently resolved to raise the delivery dues on the article of coffee,..."
