word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
coffee,1870,0,906,1,5.1573,True,"season, 1875. rit n n i m e. d. e the. finest coffee in the world, • is grown upon the neilgherry hihsi .india,, • it is especially wholesome• mild light of digestion, being found, by analysis, to be "
coffee,1870,0,906,3,5.1865,True,"combinati. of coffee and mocnara. noch.a.ra tbe pro-ince of ripe figs newteti warl powdered. it imparts to coffee that nob dark limwn yet tran•parent colour, and deliciou..."
coffee,1870,0,906,7,5.3308,True,"season, 1875. runn ymede, the finest coffee in the world, is grown upon the neilgherry hills, india. it is especially wholesome and light of digestion, being found, by analysis, to be richer in..."
coffee,1870,0,906,8,5.3376,True,"a 31w 0110111 or tel meste ee ibe geneumption el coffee and chocolate teemeesd el late mars in england, tea is mill se. woe he position m the national terrerage, that is of the nomietovicatins kind- a"
coffee,1870,0,906,9,5.339,True,"profession. london, april 18, 1873. i have personally prepared an infusion from the specimen of pelotas coffee forwarded to see, and i find it to be a wholesome and agreeable beverage; and on referrin"
coffee,1870,0,906,10,5.3459,True,"dorchester coffee tavern. to the editor. cir.—l have limn informed that the promoters of this ldable undertaking intend °mining the tavern on the 14th inst., for that ..."
coffee,1870,0,906,12,5.3503,True,"season, 1875. ru n•n ym e d e, the finest coffee in the world, is grown upon the neilgherry hills, india. it is especially wholesome and light of digestion, being found, by analysis, to be richer in..."
coffee,1870,0,906,13,5.3643,True,church serviczs. tea and coffee. m. usd obbiiiiv—liverpool. messrs. ellis divies.and company beg to inform the besirlonti et mad wigton at bridlington qnsy and dietriet tint manage-...
coffee,1870,0,906,15,5.4345,True,"a precouious taste for coffee. the, globe says: the epicure is us—a;ll; and rightly painted as a person of decidedly advanct d years. there is, however, nothing to prevent tho hor..."
coffee,1870,0,906,16,5.4467,True,"cassell's oriental coffee consists of a selection of the finest growths of east india. in the process of roasting and winding the full strength and lne aroma are preserved, re..."
coffee,1870,0,906,17,5.4525,True,"profession. london, april 18, 1873. i have personally prepared an infusion from the specimen of pelotas coffee forwarded to see, and i find it to be a wholesome and agreeable beverage; and on referrin"
coffee,1870,0,906,18,5.4649,True,"onsieur b. desquesnes, professor of french and drawing, 25, king street, blackpool. season, 1876. runny mede, the finest coffee in the world, is grown upon the neilgherry hills, india. it is espe- cia"
coffee,1870,0,906,21,5.4725,True,"eta otaict6& tonftcttbner. season, 1875. runnymede, the finest coffee in the world, is grown upon the neilgherry hills, india. it is espe- cially wholesome and light of digestion, being found, by anal"
coffee,1870,0,906,24,5.5235,True,and intermediate yule's. pure coffee. vb. she choicest mountain pine jamaica ...... plantation ceylon coffee the above may be had ground or in the bevy. plantation ceylon— mired with pur...
coffee,1870,0,906,25,5.5249,True,"olney street, trawigins, seoxetary. willewolz s.e. a !,, iv oltxkures tillear...,-best goal french coffee to that sold in paris. a combination of the nne4t coffees g-rown in the world, ground. whiiat "
coffee,1870,0,906,27,5.5761,True,"cassell's pure uncoloured teas 6z cassell's coffees. westerby and company, accountants and auditors, financial and insurance agents, market street, market place, dewsbury. cassell's oriental coffee co"
coffee,1870,0,906,29,5.5932,True,"the coffee trade. t"" quantity of fine jamaica coffee imported thia season is very much larger than usual, mad the quality eaceehngly fine; and the linnet descri..."
coffee,1870,0,906,35,5.6355,True,"coffee. =""lag the aroma of good coffee. moat i:ke the flamer. yet thorgande are debarred host glum/ it beeenae w wow net agree with thew home complain that ..."
