word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
coffee,1900,0,1322,1,3.7931,True,"edinburgh coffee essence makes dacious cofthe in a cnoment. nu trouble, no waste. in small and large bottles. from all 101-0- grocers. duaranteed pure."
coffee,1900,0,1322,2,3.9388,True,symington's edinburgh coffee essence. absolutely pure and gmni7die. refuse all others. fhe `nortbernweekly gazette'
coffee,1900,0,1322,3,3.9475,True,"edinburgh coffee essence makes dtilticus cofcce in a moment. nu trouble, no waste. in smai z,-,nd large bottles, from all grocers. cuaranteed furc ioco"
coffee,1900,0,1322,4,4.0297,True,"edinburgh coffee essence makes delicious coffee in • moment. no trouble, no waste. in small and large bottle', from an grocers. gu aaaaaaaa purr. owle'rrenny.,6i,,,pi..."
coffee,1900,0,1322,5,4.044,True,",:1111t111141, syminciton's edinburgh coffee essence makes delleioun collie ist a nutenont. no trouble. no waste. in small and largo bottle,. tram an grocera leo ow aaaaaaaa puri. • merry weathe..."
coffee,1900,0,1322,6,4.0536,True,"edinburgh coffee essence makes delicious coffe• in • moment. no troubles .o waste. in small and large bottles, front oil ouar a n teed pure."
coffee,1900,0,1322,7,4.0665,True,"symington's edinburgh coffee essence. absolutely pure, and genuine. refuse all others. the 'northern weekly gazette`"
coffee,1900,0,1322,8,4.0922,True,"a palpable hit i syikington's edinburgh coffee essence. see that you get it, and refuse all 'mita. tations pushed by many grocers for the sake of extra profit. symington's is the purest and but es..."
coffee,1900,0,1322,9,4.1031,True,"syniingto edinburgh coffee essence tro e, makes delicious coffee in a moment. no no waste. in small and large bottles. fro... all grocers. guaranteed pure. 100' til lars work •..."
coffee,1900,0,1322,10,4.1123,True,"edinburgh coffee essei4ce makes delicious coffee in a moment. no trouble, no waste. in small and are loottles, from all grocers. loc cuaranteed pure. the oreat remedy..."
coffee,1900,0,1322,11,4.1144,True,"edinburgh coffee essence makes delicious core in a moment. nu trouble. no waste. in small and large bottles, from all grocers. cuarantesd puri!, 100 i*"
coffee,1900,0,1322,12,4.1313,True,"symington s edinburgh coffee essence makes delicious coffee in a moment. nu trouble, no waste. in small and large bottles, from all grocers. cuaranteed puree loc a • 01. oar nty,..."
coffee,1900,0,1322,13,4.1325,True,_ medical hall. aberdare. -- the careful process by which symington's edinburgh coffee essence is made eliminates all un- pleasant properties. anyone can drink it. from grocers everywhere. 78 00 print
coffee,1900,0,1322,14,4.1327,True,"edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small :;.nd large bottles, from all grocers. 104' cuaranteed pure. 'file oreat r..."
coffee,1900,0,1322,15,4.1505,True,"edinburgh coffee essence makes delicious coffee. in a moment. pt, trouole, no waste. in small and large bottles. from all grocers. iduarantized pure!,"
coffee,1900,0,1322,16,4.1517,True,symington's edinburgii coffee essence. absolutely pure and genuine. refuse all others. the 'northern weekly gazette' is the pioneer of the
coffee,1900,0,1322,17,4.1522,True,"edinburgh coffee essence makes delicious coffee in a moment. no trouole, no waste. ln small and large bottles, from all grocers. cuaranteed pure. ioe"
coffee,1900,0,1322,18,4.1554,True,"symington s edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small and large bottles, from all grocers. ioe guaranteed pure."
coffee,1900,0,1322,19,4.1664,True,"edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small and large bottles, from all grocers. 10e cwaranteed pure,"
coffee,1900,0,1322,20,4.1709,True,see that you really get symington's edinburgh coffee essence. th er e' 8 notirtng lire it foft sprakfat or surrl.u.
coffee,1900,0,1322,21,4.1765,True,"edinburgh coffee essence makes dc:icious coffee in a moment. no trouble, no waste. in small and large bottles, from all grocers. guaranteed pure. 10cv"
coffee,1900,0,1322,22,4.1803,True,"edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small and large bottles, from aft grocers. cuaranteed pure, 14[w"
coffee,1900,0,1322,23,4.1878,True,"4,1 • -7t faultless. -- a faultless finish to an evening stroll r is a cup of symtngion's edinburgh coffee essence cheap, pure&slront •"
coffee,1900,0,1322,24,4.1882,True,"edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small and large bottles, from all grocers. cuaranteed pure. 100"
coffee,1900,0,1322,25,4.1884,True,for salo. ask your grocer for a bottle of symington s edinburgh coffee essence. you will like it! bold in every town. 75 00000000000000000000000
coffee,1900,0,1322,26,4.1926,True,"edinburgh coffee essence. the premier brand. sold by all grocers,"
coffee,1900,0,1322,27,4.1933,True,"edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small and large bottles, from all grocers. quaranteind pure. 10q"
coffee,1900,0,1322,28,4.2111,True,"edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small and large bottkes, from all grocers. guarantind purr. 10q"
coffee,1900,0,1322,29,4.2182,True,"symington's edinburgh coffee essence makes delicious coffee in • moment. no trouble, no waste. in small and large bottles, from all grocers. gu aaaaa eeo pure."
coffee,1900,0,1322,30,4.2205,True,"edinburgh coffee essenbg makes delicious cot tee in a moment. nu trouolc, no waste. in small :-.rd large bottles, from alt grocers. cuaraivt,7ed pure, loci-"
coffee,1900,0,1322,31,4.2311,True,"edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small and large bottles. from all grocers. cuaranteed pure, we"
coffee,1900,0,1322,32,4.2355,True,"edinburgh coffee essence • makes delicious coffee in a moment. no trouble, no waste. in small and large bottles, from all 10e grocers. ouaranteed pure."
coffee,1900,0,1322,33,4.2419,True,"edinburgh coffee essence makes delicious coffee in a moment. nu trouble, no waste. in small and large bottlps. from all grocers. cuaranteed pure, 10e"
coffee,1900,0,1322,34,4.2618,True,"e dinburg f 1 coffee essence makes delicious cotiee in a moment. nu trouole, no waste. in small and large bottles, from all grocers. tuaranteed purc wo"
coffee,1900,0,1322,35,4.2692,True,"edinburgh coffee essence makes delicious coffee in a moment. nu trouble, no waste. in small and large bottles, from all grocers. guaranteed pure."
coffee,1900,0,1322,36,4.2852,True,"symington's edinburgh coffee essence makes delicious coffee in a moment. no trouble, no waste. in small r..nd large bottles. from all grocers. 10e"
coffee,1900,0,1322,37,4.303,True,"i i )4kod@coc*o.,oooo.o owing to the special process, symington's edinburgh coffee • essences produce no heartburn )cr• p.heav .s;trnag.„(4), pure. small and large bottles. (.4) from all grocers. .000"
coffee,1900,0,1322,38,4.3108,True,"edinburgh coffee essence is made from the finest coffee grown and represents the acme of purity strength, and flavour. •di se all imitations. miscellaneous. bealiiful..."
