word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
coffee,1860,0,1293,13,4.9578,True,"...t, whole•;ale ""i'ationer, printer, paper merchant, &c., 7, silver street, stocetos-ar-tees. avery large and well•aeleeted stock of canisters, scales, coffee boxes, tea mills, coffee mills, "
coffee,1860,0,1293,16,4.984,True,"...t, wholesale stationer, printer, paper merchant, ac., 7, silver street, stock7v2v-02v-tees. avery large and well-selected stock of canisters, scales, coffee boxes, tea mills, coffee mills, "
coffee,1860,0,1293,17,4.9906,True,"...t, whole•;ale ""i'ationer, printer, paper merchant, &c., 7, silver street, stocetos-ar-tees. avery large and well•aeleeted stock of canisters, scales, coffee boxes, tea mills, coffee mills, "
coffee,1860,0,1293,31,5.0396,True,"...ght, wholesale stationer, printer, paper merchant, &c., 7, silver-street, stockton-on-teem. avery large and well-selected stock ol canistera, scales, coffee boxes, tea mi a, c,uree milts, pat"
coffee,1860,0,1293,33,5.0416,True,"...t, wholesale stationer, printer, paper merchant, &c., 7, silver street, stockto-v-0-v-tees. avery large and well-selected stock of canisters, scales, coffee boxes, tea mills, coffee mills, "
coffee,1860,0,1293,36,5.0552,True,"..., wholes'ale stationer, printer, paper merchant, ace., 7, smver street, stockton-on-tees. a. very large and well-selected stock of canisters, scales, coffee boxes, tea mi"
coffee,1860,0,1293,38,5.0597,True,"...ight, wholesale stationer, printer, paper merchant, &c., 7, silver street, stocktox-on-tees. very large and well-selected stock of canisters, scales, coffee box"
coffee,1860,0,1293,51,5.0884,True,"wholesale stationer, printer, paper m erchant, &c.. 7, silver-street, stocktopi•on-tees. avery large and well-selected stock of canisters, scales, coffee boxes, tea mills, coffee mills, patent treacle"
coffee,1860,0,1293,56,5.0945,True,"...ight, wholesale stationer, printer, paper merchant, &c., 7, silver street, stocktox-on-tees. very large and well-selected stock of canisters, scales, coffee box"
coffee,1860,0,1293,57,5.095,True,"...ght, wholesale stationer, printer, paper merchant, am., 7, silver street, stockton-on-tees. avery large and well-selected stock of canisters, scales, coffee boxes, tea mills, coffee mills, pa"
coffee,1860,0,1293,59,5.0997,True,"..., wholes'ale stationer, printer, paper merchant, ace., 7, smver street, stockton-on-tees. a. very large and well-selected stock of canisters, scales, coffee boxes, tea mi"
coffee,1860,0,1293,65,5.1256,True,"...ight, wholesale stationer, printer, paper merchant, &c., 7, silver-smelt, stockton.on-ters. avery large and well-selected stock of canisters, scales, coffee boxes, tea mills, coffee mills, pat"
coffee,1860,0,1293,68,5.1361,True,"... t wholesale stationer, printer, paper merchant, sze., 7, silver street, stock ton-oy-tees. avery large and well-selected stock of canisters, scales, coffee boxes, "
