word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
coffee,1850,0,2611,8,6.0053,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large consumers may now be supplied at wholesale prie..."
coffee,1850,0,2611,18,6.1375,True,"...buildings, vpnol, may, 1852. additional arrangements for a convenient and periodical—delivery of family parcels from the royal bank buildings tea and coffee warehouse to the suburbs of live"
coffee,1850,0,2611,24,6.2059,True,"...ldings, l'pcol, may, 1852. additional arrangements • for a convenient and periodical—delivery of family parcels from the royal bank buildings tea and coffee warehouse to the suburbs of l"
coffee,1850,0,2611,25,6.2073,True,"...k buildings, ihnol, may, 1852, additional arrangements for a convenient and periodical—delivery wiamily parcels from the royal bank buildings tea and coffee warehouse to the suburbs of liverp"
coffee,1850,0,2611,26,6.2113,True,"...buildings, l'pnol, may, 1852 additional arrangements for a convenient and periodical—delivery of family parcels from the royal bank buildings tea and coffee warehouse to the suburbs-of live"
coffee,1850,0,2611,32,6.2773,True,kotbels hydrostatic tea sad coffee ow ua make inotaitassovilt fres 1 i moon 11=ainus owl watiftew. swim olf paul um. int v. 555 *a aloft 'aims i &a 5155 ea in ea. woolw inewrionkbourni...
coffee,1850,0,2611,35,6.2817,True,"... during lent on mondays, wednesdays, and fridays, at morrish's, merchants' dining rooms, lancaster buildings. hopkeepers that would sell good tea and coffee"
coffee,1850,0,2611,44,6.3504,True,"q hopbeeper s that would sell good tea and coffee 74115 t 00 to j. mullins', 170, mill-street."
coffee,1850,0,2611,47,6.3612,True,"palmer and co.'s tea and coffee warehouses/ union-court, castle-street, next the bank of england, • liverpool, where families and large consumers may now be supplied at wholesale pr..."
coffee,1850,0,2611,58,6.3885,True,"john ronald, west india merchant. d avid tmomson, tea and coffee merchant, no. 1, union corner, glasgow, continues to supply the public with the very remy valli' in teas and coffees. the coffees fresh"
coffee,1850,0,2611,65,6.4134,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large commoners may now be supplied at wholesale pric..."
coffee,1850,0,2611,66,6.4175,True,"ls. 4d is the finest in the trade, and not to be surpassed at any price. e. & r. heathoote, tea and coffee merchants, 16, elliot-street, liverpool, cl obegoto iln)formwthefr fnriendsaal thedpublcic, t"
coffee,1850,0,2611,71,6.4362,True,"the london tea and coffee warehouse, (wholesale and etail), 40, high street, stockton-on-tees."
coffee,1850,0,2611,74,6.4411,True,"hop keepers that would sell good tea and coffee must go to j. mijllins', 170, mill-street."
coffee,1850,0,2611,77,6.4515,True,"is. 4d. is th finest in the trade, and not to be surpassed at any price e•& r. heathcote, tea and coffee merchants,. 16, elliot-street, liverpool. charles willmer, whole sa le stationer. mach ine prin"
coffee,1850,0,2611,78,6.4555,True,"x 4,4 anteb. ahouse in the wholesale tea and coffee trade, requires a rf.presp.nt or the town trade. security will be indispen address, statin present and previous occupation, box \v 26, postoffice, i"
coffee,1850,0,2611,80,6.4572,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large consumers may now be supplied at wholesale pric..."
coffee,1850,0,2611,83,6.4615,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large consumers may now be supplied at wholesale pric..."
coffee,1850,0,2611,85,6.4669,True,"otsel's hydrostatic tea and coffee o\]+ oa mete inet4a t•neouiilt item 1 te imo of mmealled atu no.l beldame.. waft wi 1.411a1.1. uwd w *mo ymalle., the tit' wino x 7 be mmm w. w. weer..."
coffee,1850,0,2611,87,6.4713,True,"the london tea and coffee warehouse, (wholesale and retail), 40, high street, stockton-on-tees."
coffee,1850,0,2611,88,6.4723,True,hotbeli3 hydrostatic tea and coffee mob mi orbs instaitaniowily from 1 to 111.10 at solyabed mar awl boldilnen. mytbg w.-ilillt. uad by iwo ramlbs. tbs glim. i.oiidoii t wild at to. 110...
coffee,1850,0,2611,89,6.4725,True,"wholesale and retail tea and coffee merchant and grocer, 121, trongate, ind 21, jamaica street, glasgow. orders from the country, accompanied with a remit- tance, punctually attended to..."
coffee,1850,0,2611,91,6.4744,True,"shopkeepers that would sell good tea and coffee most go to j. mullins', 170, mill-street"
coffee,1850,0,2611,92,6.4761,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large consumers may new be supplied at wholesale pric..."
coffee,1850,0,2611,93,6.4804,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large consumers map now be supplied at wholesale pric..."
coffee,1850,0,2611,94,6.4834,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large consumers may now be supplied at wholesale pric..."
coffee,1850,0,2611,101,6.4965,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large consumers may now be supplied at wholesale palo..."
coffee,1850,0,2611,103,6.499,True,"palmer and. co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, • where famflies and large consumers may now be supplied cavholesale pri..."
coffee,1850,0,2611,110,6.515,True,"palmer and c 0. tea and coffee dealers, union-court, castle-street, next the bank of england, liverpool. raw and refined sugars."
coffee,1850,0,2611,112,6.5197,True,"tea and coffee t_tellewell's ti ishin g 11_2 & 3, quadrant, 8001 j. if ul l ins', 170, mill-street & shooting"
coffee,1850,0,2611,114,6.5229,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-btreet, next the bank of england, liverpool, where families and large consumers may now be :kpplied at wholesale pric..."
coffee,1850,0,2611,115,6.5236,True,"ls. 4d, is the finest in the trade, and not to be surpassed at any price. e. & r. lieatiicote, tea and coffee merchants, 16, elliot-street, liverpool. goodwin and c o. beg to inform their friends and "
coffee,1850,0,2611,116,6.5268,True,"l‘qtleh ~____cannot be surpassed by any house in the town teas and coffees, 4.lii 15t, p""lhants' luncheon-rooms, cafe, and it ab wine shade. 1 f above establishment has been opened °iii,. or the accom"
coffee,1850,0,2611,117,6.528,True,kotse:ii hydrostatic tea and coffee ran ma min 211711atillallan.tirralje n.m.. ale ora -1-ftyall .akit e et simee—air swerren.s. •i&lliala mom is. riredmims. ll m.p.g.'s.. •
coffee,1850,0,2611,118,6.5382,True,"wholesale and retail tea and coffee merchant and grocer, 121, trongate, and 21, jamaica street, glasgow. orders from the country, accompanied with a remit- tance, punctually attended to..."
coffee,1850,0,2611,122,6.5464,True,"partnership.—to wholesale tea but and coffee dealers.—the senior partner of a small, okl.est blished bu.iness being about to retire, the remaining ,ner is desirous of entering a firm of standing..."
coffee,1850,0,2611,123,6.5471,True,opkee p e r s that would sell good tea. and coffee
coffee,1850,0,2611,124,6.5492,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, tvhere families and large consumers may now be supplied at wholesale pri..."
coffee,1850,0,2611,126,6.5543,True,"...y, t h tea trade. 6 lbs. of the best congou tea.—better tea for) £1 3 0 family use cannot be bad 6 lbs. of good breakfast tea 1 1 0 6 lbs. best mocha coffee 0 9 6 6 lbs. good co"
coffee,1850,0,2611,127,6.5554,True,"shopkeepers thdt would sell good tea and coffee must go to j. 3.iiillins', 170, mill-street, fish ordinaries on good friday, at the grand junction hotel, lime-street. ready at half-past one o'clock..."
coffee,1850,0,2611,131,6.5623,True,"french coffee and chocolate company. t apital, 30,0001., in shares of los each, paid in full. shareholders liable only for the amount of their shares."
coffee,1850,0,2611,132,6.5633,True,"palmer and co.'s tea. and coffee warehouses, us/01c- co ur 7 ca s tle-s tree t, next thf, bank of england, liverpool, where families and large consumers may sow be a'ispplied at whol..."
coffee,1850,0,2611,134,6.5685,True,"taylor and james, forwarding and cqj,mh)s'.sion agents, .a.--,t..iiirebarn-street coffee the dutch company's imports .... is. 4d. per lb excellent second quality families purchasing tea and coffee at "
coffee,1850,0,2611,139,6.5792,True,loyselii hydrostatic tea sad coffee urns rho ins? aaaaa doubly fon 1 by had of =amid inns mg brlyblom raft onn-nain. nod ann do olds& london tavais. saw • 'k:avia inammemtisrester.ool w...
coffee,1850,0,2611,141,6.5821,True,"to the inhabitants of cheshire. ______ sharpe and co., coffee dealers, 14, exchange-street east, liverpool, beg to apprise families and hotelkeepers that they have appointed mr. john cockcroft, of bir"
coffee,1850,0,2611,148,6.599,True,"a revolution in coffee and tea making, .cl. sawn eel • 0011.. 0.11•1411.4 armes aid n..ltirsaid pros 9 11ydroatatio sod omimov.47 471930011 a :4 d 8 at the zuw.. no. ill 00..."
coffee,1850,0,2611,155,6.6101,True,"palmer -and co.'s tea and coffee warehouses, union-court, castle-street,"
coffee,1850,0,2611,156,6.611,True,"tea and coffee must go to mullins', 170, mill-street. at any hour you caliiels?iree tsouutlied with anything you at the palatine dining rooms, 25, cable-stleet."
coffee,1850,0,2611,161,6.6156,True,"palmer and co.'s tea and coffee warehouses, union-court, castle-street,"
coffee,1850,0,2611,165,6.6245,True,"to the inhabitants of cheshire. _ sharpe and co., coffee dealers, 14, exchange•street east, liverpool, beg to apprise families and hotelkeepers that they have appointed mr. john cockcroft, of bir- ken"
coffee,1850,0,2611,177,6.6436,True,"wanted, by the advertiser, a situation as clerk, in a tea and coffee merchant's office unexceptionable references as to respectability can be given a moderate salary required. address alma, northern t"
coffee,1850,0,2611,178,6.6446,True,"ls. 4n, sth finest in the trade, and not to be surpassed at any price. e. & r. ii eat ii 0t e tea and coffee merchants, 16, elliot-street, liverp 00l, pickled west india limes t c. stivens & co. recom"
coffee,1850,0,2611,179,6.6563,True,"pa lmer and co., tea and coffee dealers. union-court, castle-street, next the bank of england, liverpool. raw and refined sugars."
coffee,1850,0,2611,181,6.6621,True,"tea and coffee merchant, and general grocer, r. t. iniellanby, respectfully informs his friends and the public of stockton. that he has received a large stock of sp..."
coffee,1850,0,2611,184,6.667,True,"to the inhabitants of cheshire. sharpe and co., coffee dealers, 14, exchange-street east, liverpool, beg to apprise families and •hotelkeepers that they have appointed mr. john cockcroft, of bir- kenh"
coffee,1850,0,2611,185,6.6671,True,"p almer and co.'s tea. and coffee warehouses, union-court, castle-street, next the bank of england, liverpool, where families and large consumers may now be supplied at wholesale pric..."
coffee,1850,0,2611,186,6.6677,True,"to the inhabitants of cheshire. shaiu'e and co., coffee dealers, 14, exchange-street east, liverpool, beg to apprise families and hotelkeepers that they have appointed mr. john cockcroft, of bir- kenh"
coffee,1850,0,2611,189,6.6706,True,"marylebone. ie corci williams stratton, the keeper of a coffee-stall at wharf- road, paddington, was charged with having sold spirits without having a license. brown, 299 d. deposed that on the previo"
coffee,1850,0,2611,191,6.6802,True,"...ring lent on mondays, ivednp.sdays, and fridays, at morrish's, merchants' dining rooms, lancaster buildings. shopkeepers that would sell good tea and coffee mullins', 170, aitli.-st"
coffee,1850,0,2611,194,6.6814,True,"...i n ec nisom cai butters genuini t a ru d ;est made; and mblie, we have to be had, in pound and half-pound canisters only, h doubleday & co., tea and coffee deale"
coffee,1850,0,2611,196,6.6856,True,"to the inhabitants of cheshire. sharpe and co., coffee dealers, it, exchange-street east, liverpool, beg to apprise families and hotelkeepers that they have appointed mr. john cockcroft, of bir- kenhe"
coffee,1850,0,2611,200,6.6873,True,"for at prices, for cash, that cannot fail to give general satisfaction. elbctro.-plated set, comprising tea and coffee po't, cream ewer and sugar basin from 70a od elnerao-plated or nicazi. silvica. t"
